meanx	meany	tvalue	fd	pvalue	adjp
CASP4	0.149060296495413	0.349022723291667	-4.5860723537181	2.34148684456969	8.64049162717214e-06	0.000163898156655245
CASP8	0.0376175302477064	0.0798266428333333	-4.99260089395485	2.12205964367372	1.42454659806914e-06	4.23905402790456e-05
CATSPERB	0.0331330224587156	0.0717987820277778	-3.4880634744999	2.16698558416276	0.000635359673544753	0.00427976517994577
CATSPERD	0.0311465077522936	0.101403762333333	-3.50061009621552	3.25570247360609	0.000619862638563277	0.00419310400080994
CAV1	0.400471954119266	0.819217613041667	-3.98168072709307	2.04563042334219	0.000111494894813159	0.00113746858055311
CAV2	0.0148080238440367	0.0325307875138889	-3.90222688332677	2.19683516561795	0.000143238998963623	0.00137489043528775
CBX2	1.53493690322018	3.13052248366667	-3.83236837848761	2.03951216307267	0.000198598289138413	0.00175390283412008
CCDC109B	3.59892687457798	9.70059510363889	-6.34479264936139	2.69541322780458	3.72526149459382e-09	6.38465087597649e-07
CCDC150	0.254857033880734	0.587314460847222	-6.19885538739409	2.30448597750717	7.84085536903723e-09	1.00667909041696e-06
CCDC164	0.789028002559633	1.64710189708333	-2.69307410570535	2.08750753045529	0.00789495118941337	0.0295424492510502
CCDC8	0.727512446045872	1.5638432345	-4.30788575544788	2.14957591859727	3.14578069984385e-05	0.000437935649929811
CCL2	32.1045147190092	67.5547864922917	-2.66011700598552	2.10421453442161	0.00864642508398718	0.031618170758824
CCL26	0.160010155651376	0.345837541638889	-3.55947953328493	2.16134744842312	0.000486027486602203	0.00346707519644966
CCNA2	1.72222405330275	4.46305298594444	-6.80192463226067	2.59144736562327	3.37440056160869e-10	1.23214830506907e-07
CCNB1	3.4222315650367	8.43353051647222	-7.83404606209347	2.46433660499002	1.59302226346951e-12	7.97118956656478e-09
CCNB2	1.93236062347706	6.514108253625	-5.97701701421652	3.37106240651064	2.22962892760794e-08	2.01436629970023e-06
CCR7	0.194848040559633	0.423957012041667	-4.50805425061738	2.17583410551114	1.17973223142232e-05	0.000206771668201391
CD101	0.0133790033577982	0.0340820137777778	-3.86339198506102	2.54742545960365	0.000165062958164949	0.00152346417470092
CD163	0.448048081926606	0.915625677277778	-3.42989968020334	2.04358798578177	0.000762887634910371	0.00492854094252638
CD1A	0.0466513249816514	0.127025264763889	-3.15053706231763	2.72286510219913	0.00199687855482926	0.0102939089501448
CD248	1.88547699059633	7.94305078220833	-5.95553240218455	4.21275402554562	2.69804852425124e-08	2.28447809104114e-06
CD276	1.28466765476147	2.57222039741667	-5.66155731781563	2.00224578542399	8.22383267335864e-08	5.24142237330753e-06
CD28	0.0155622149908257	0.0320087183472222	-3.78040671593759	2.0568227830095	0.000221856570737954	0.00190182303361093
CD300LG	0.670504229504587	0.176158669666667	5.57306446738919	0.262725665126414	9.18565431537816e-08	5.7091121697033e-06
CD44	0.0228834946513761	0.0797747145972222	-4.46346725834348	3.48612464191193	1.63568156051178e-05	0.000263983339881123
CD58	0.303808359146789	0.623534377847222	-4.6175543320178	2.05239375110793	8.96470432901292e-06	0.000168407687861318
CD70	0.0871033355229358	0.535780664305555	-3.75289757447532	6.15109239030778	0.000255387291678452	0.00212543830068767
CD93	3.48214993520183	9.08156424056944	-6.0528357437071	2.60803366011379	1.19667025269499e-08	1.34448971275545e-06
CDC20	2.37765239991743	7.13971229151389	-6.78082575142517	3.00284107624892	5.1146613840559e-10	1.6299030923336e-07
CDC25C	0.0557747156513761	0.192395780638889	-6.74202609659745	3.4495161184052	2.30326571801891e-10	1.11964718248399e-07
CDC45	0.0128736240825688	0.0407757921527778	-3.513343400121	3.16739030837394	0.000605828915496255	0.00411883762680483
CDC6	0.986713617706422	2.51708007693056	-7.33284746017945	2.55097328319175	2.75036121255706e-11	3.21370539816583e-08
CDCA2	0.378842527082569	1.13742605244444	-6.14484617698269	3.00237162180196	7.76782375030846e-09	1.00667909041696e-06
CDCA3	1.50197963644954	3.732728600875	-6.22341209234654	2.48520586450734	5.5597385262072e-09	8.12046142906947e-07
CDCA5	2.516691389	6.31055379259722	-5.97746683133803	2.50748018616009	2.28808744474416e-08	2.03273341764693e-06
CDCA7	0.140478202045872	0.489261892166667	-6.63153079016535	3.48283139334958	4.51497953587347e-10	1.47081116532181e-07
CDCA8	0.0566826863577982	0.149927606527778	-5.22807243648888	2.64503353954309	5.08032244927354e-07	1.99200920734714e-05
CDH19	0.0147525557431193	0.0353499442361111	-2.48671012529003	2.39619119911468	0.0140549966720872	0.0456357715302038
CDK1	0.605349438165138	1.77984586465278	-6.40854027822634	2.94019578187374	2.16592280058412e-09	4.5640086561591e-07
CDK2	0.339442946972477	0.747338577819444	-6.71134337562018	2.20166182412988	3.67497491735566e-10	1.31451602809169e-07
CDK4	43.7355724137156	114.107831706111	-3.88133499151808	2.60903940222185	0.000179591073694723	0.00161918351267871
CDKN2C	2.99735246101835	8.83857450672222	-7.18789869216353	2.94879385113065	5.78454101187735e-11	4.82788811024639e-08
CDKN3	0.353762476009174	1.01207988644444	-7.38495469065997	2.86090231463158	5.59810924558282e-12	1.1315525012391e-08
CDSN	0.108635020605505	0.236455753263889	-4.74784383289446	2.17660706414877	4.20288002131871e-06	9.64247172871195e-05
CDT1	1.67120502068807	3.40352488297222	-4.77517567441561	2.0365693262284	5.04849394772289e-06	0.000111022526250614
CELSR1	0.330439808220183	1.15656281243056	-5.10000847058224	3.50007106788991	1.15367322848049e-06	3.66540535101051e-05
CENPA	0.123526840229358	0.42312942	-5.68278692968677	3.42540470730375	5.83083581453263e-08	4.13753276604508e-06
CENPE	0.00554877206422018	0.0140306938611111	-4.29656670677967	2.52861240265831	3.21322331937713e-05	0.000444633132709682
CENPF	1.90449214841284	5.57341243413889	-6.3076058133205	2.92645597871518	4.2730639352896e-09	6.87100840310283e-07
CENPI	0.455773690275229	0.922403602722222	-5.88991864857481	2.02381932613356	2.62278497601995e-08	2.24241718413179e-06
CENPK	0.0735832096513761	0.249136437083333	-6.76146387380192	3.38577833535254	2.08921825398034e-10	1.11186485905737e-07
CENPM	0.430161502266055	1.00685872354167	-5.09332891926261	2.34065279723457	9.22934897034187e-07	3.12283396531239e-05
CEP55	0.0292763677522936	0.101425096402778	-6.26885627671098	3.46440163824052	3.24785277131652e-09	5.80868525743517e-07
CER1	0.0956954926513761	0.319364355666667	-3.04719307041247	3.33729778507049	0.00274124338647162	0.0131605216825402
CFB	1.96536266521101	4.56593033886111	-3.81484185009607	2.32319989571538	0.00021409918464169	0.00185035325898171
CFH	1.5123082667156	3.45524255843056	-5.12426573473423	2.28474751773631	1.15439251084487e-06	3.66540535101051e-05
CFI	7.3873208459633	17.8473417733889	-5.77652293826146	2.41594241613877	4.19975306463532e-08	3.18653991185555e-06
CHAF1B	1.1839218033578	2.74715266093056	-6.33458256698413	2.32038353642882	3.63579814748455e-09	6.38465087597649e-07
CHEK1	0.0747621038440367	0.162258453722222	-7.54791052094949	2.17033022586836	2.47660145549218e-12	8.6814787420823e-09
CHEK2	0.0158440756605505	0.0356518978055556	-4.35459501292892	2.25017215073795	2.38683717715297e-05	0.000353030339273925
CHI3L1	123.446219648018	573.224899625319	-5.14159230084914	4.64351926903678	9.37631532923932e-07	3.14825055125627e-05
CHI3L2	1.51145110212844	4.83630828620833	-5.08014000577168	3.19977819950496	1.08495711663136e-06	3.48918227214639e-05
CHIC2	5.33371016380734	13.1765568825	-4.61039891029741	2.47042986548302	1.30167148438811e-05	0.000223451479988937
CHRNA1	0.0131336082018349	0.0576367719722222	-4.24424161233548	4.38849485126029	4.17622270461481e-05	0.000543808732123209
CHRNA9	0.40092226606422	0.961094984680556	-4.91912708116558	2.39721029743608	2.07893460111448e-06	5.73186518638706e-05
CISH	0.0179541658165138	0.0486023779583333	-3.86842082864879	2.70702512470004	0.00016311070180625	0.00151199544363891
CKAP2L	0.781261941183486	2.60021289373611	-6.28146379964105	3.32822163306356	4.56177217379464e-09	7.12724645199995e-07
CKS2	9.42704538738532	21.9035269361389	-6.55008441816638	2.32347740315845	1.24408682869106e-09	3.05040937040659e-07
CLCF1	0.0198119091834862	0.0730366506527778	-4.3128494938871	3.68650239491587	3.06374751311123e-05	0.000429243026876903
CLEC18B	0.062882229293578	0.207684185861111	-4.61011194635817	3.30274845841576	8.63049074777823e-06	0.000163885819432621
CLEC18C	0.00714552487155963	0.0279497356666667	-4.11066293394453	3.91150211762767	7.11100939574463e-05	0.000814605631890302
CLEC5A	0.562409920642202	1.62488374370833	-4.57090224942218	2.88914488182022	9.38713993012128e-06	0.000174104128629879
CLIC1	23.5587528200734	57.1285917359722	-6.32504844275599	2.42494125950909	3.77754823259387e-09	6.38465087597649e-07
CLIC6	0.140775196082569	0.556923827513889	-5.13458674841596	3.95612183830479	7.52636953166088e-07	2.68665333567047e-05
CLSPN	0.0132468985412844	0.0441444472222222	-6.05485775761706	3.33243642537493	1.11081174008996e-08	1.28086824793137e-06
CMYA5	0.496741734706422	1.24620465143056	-3.08619519092488	2.50875769914334	0.0025458841901498	0.0124433107085208
CNN1	1.17839855259633	2.74728581026389	-3.46247960544525	2.33137235633129	0.000695407313190702	0.00459073596169244
CNPY1	0.255353582229358	0.768181101458333	-3.31322307791109	3.0083036029953	0.00117606469617742	0.00685268814158961
CNTN3	3.11857220997248	1.50327071913889	4.22788270139397	0.482038130889442	4.31031959346841e-05	0.000557768828442962
COL14A1	1.23544573038532	2.95578770304167	-5.40034005346629	2.39248688173441	2.83600566488675e-07	1.28861815012225e-05
COL15A1	0.771092476385321	2.11329771158333	-4.815754042338	2.74065404125056	3.86712107519495e-06	9.07349813720775e-05
COL1A1	5.68086433178899	42.8511143793889	-6.02764261274348	7.54306244203062	1.64511742873651e-08	1.62903803239915e-06
COL1A2	8.73598665789908	51.1016783184861	-6.16209387535155	5.84956002334092	1.13134903430083e-08	1.29115615821602e-06
COL22A1	1.65195488189908	3.87275371848611	-3.32015419598205	2.34434593881523	0.00115413245058406	0.006771211432902
COL26A1	0.0410202473302752	0.0197657417777778	3.11517565125242	0.481853305725672	0.00219633889827284	0.0111048712632434
COL3A1	7.01333976933028	42.260717372375	-6.64179763458873	6.02576215645269	6.83678308258076e-10	2.06600512221367e-07
COL4A1	13.4708960030459	58.4850987053889	-6.66173582003498	4.34158935620652	7.63682903984762e-10	2.19994568262814e-07
COL4A2	13.2771850882294	52.0380417959583	-6.52701973625978	3.9193580152838	1.55796872079433e-09	3.59296286438977e-07
COL5A1	0.0412350111100917	0.169787439916667	-5.12207039349112	4.11755533333938	9.83660215221933e-07	3.27146348998004e-05
COL5A2	3.39229566877064	13.819293286	-6.91660991813435	4.07372901283928	2.83587345316795e-10	1.11964718248399e-07
COL6A2	2.0058180716789	8.29664850304167	-6.65682010596989	4.13629163092406	8.38163313884014e-10	2.29538881288205e-07
COL6A3	0.0064593882293578	0.0145747765694444	-2.96186131264258	2.25637104504763	0.00360825193650474	0.0162868482336128
COL8A1	0.00858194912844037	0.0605189799166667	-3.9276851990668	7.05189217634817	0.000148170222656164	0.00140605278424179
COLEC11	0.0129134831009174	0.0334738411527778	-2.54423274391818	2.59216207518788	0.0120808463604952	0.0405090863134493
COMP	0.0428070970275229	0.114137567541667	-3.30498942011543	2.66632347127584	0.00119563364446552	0.00694362852436949
CPA3	0.22340739346789	0.466610282444444	-2.76887305533244	2.08860716380682	0.00633604122795527	0.0250851128534836
CPA4	0.0108178780825688	0.0436173177083333	-4.08505882837738	4.03196610050684	7.83721042891201e-05	0.000877157006306135
CREG2	6.65522723127523	3.01944334390278	2.58907117311691	0.453695003787904	0.0104901091103026	0.0364657164570157
CRIP1	5.12709668823853	12.3534692086944	-4.67525029007476	2.40944728759126	7.63628685248352e-06	0.000150214589970234
CRNDE	0.132498239266055	0.444197644263889	-3.90048212940531	3.35247960066809	0.000147772118627535	0.00140479567140329
CRTAM	0.102353586697248	0.247391559763889	-4.46390970238609	2.4170287309584	1.42243034163446e-05	0.000240313572132957
CRYZ	0.0860899386330275	0.176292537541667	-5.41868221648366	2.04777167159036	2.11380625461057e-07	1.04069332091459e-05
CSDC2	22.5910663891284	10.8781637742778	5.64927158644769	0.481525023516053	9.42935613193152e-08	5.81930721564661e-06
CST1	0.12889084353211	0.447636892444444	-3.73462168743059	3.47299218608129	0.000269340879829229	0.00219773631320619
CSTA	0.887017192715596	1.78541733372222	-4.85555810125486	2.01283283839875	2.62829782573085e-06	6.87554865546039e-05
CTHRC1	0.194538096110092	0.863140117305556	-6.19427492133917	4.43686935651459	4.52558841719526e-09	7.12724645199995e-07
CXCL10	2.86364745343119	7.55675067486111	-4.98797710950247	2.63885509572999	1.45666231772504e-06	4.31265548019711e-05
CXCL6	0.12235833540367	0.440874849944444	-4.6951408978972	3.60314520861994	5.37472260876977e-06	0.000115883973976083
CXCL9	0.812594609486239	1.85096609275	-4.14855361342072	2.27784687609517	5.2827964945807e-05	0.000648400379275322
CYP27B1	0.242260105	1.21337460241667	-5.46241562833889	5.00856136596105	2.70734368621515e-07	1.24918002710355e-05
CYR61	19.3054876299817	41.1824612155833	-2.69671491338559	2.13319974117755	0.00793393310319659	0.0296309493926543
DAO	1.74206120692661	0.779493983833333	2.44721938303077	0.447454992243665	0.0155831429809139	0.0492809894844804
DCAF4	0.00867326991743119	0.0190959064583333	-3.24786672380577	2.20169631985684	0.0014488640729417	0.00807968334025952
DCTN2	3.49987170411927	7.922912074125	-3.01220216586224	2.26377214479031	0.00322852472877882	0.0149186271872677
DDIT4L	0.907256131770642	3.61940487651389	-2.71230294115691	3.98939698478542	0.00755970202300243	0.0286484102393867
DDN	18.6766165436697	8.99819647809722	2.84331634159632	0.481789432098561	0.00503755265613229	0.0212090284419963
DEPDC1	0.0344967204036697	0.130542243305556	-5.61278343529218	3.78419286755354	9.57810448917308e-08	5.89036622392058e-06
DEPDC1B	0.0922437889633028	0.272278949819444	-4.97239234097435	2.95173206651089	1.65809085313341e-06	4.76415711194577e-05
DES	0.647002141724771	2.01683035038889	-3.06027498448141	3.11719269585792	0.00263538432215866	0.0127557926242298
DGCR6	22.9693131143853	9.94926134122222	6.74301622839736	0.433154500166187	3.16549596472401e-10	1.18046059093016e-07
DHH	0.106954829422018	0.229900064916667	-3.73650250370291	2.14950616217184	0.000256666119955486	0.00213001282408135
DIRAS3	2.43044130788073	5.64337522384722	-3.83912802777779	2.3219549493125	0.000192547649462579	0.00171145755116605
DLGAP1-AS3	0.0946442893761468	0.0458130712916667	2.59271897007683	0.484055314838815	0.0104252114627109	0.0363265768005833
DLGAP5	0.0358411397155963	0.136470329902778	-6.63552447703314	3.8076448178179	4.38241683301727e-10	1.47081116532181e-07
DLK1	0.146059924100917	8.02206599311111	-2.87932386135145	54.9231148961054	0.00462852142287055	0.0198736146444518
DLX1	0.158958150110092	0.966377760694444	-3.68628207895101	6.07944770384625	0.000308075551673576	0.00244770634369119
DLX2	0.274892242110092	2.82701154073611	-2.65700103091357	10.2840717476629	0.00877326378832398	0.0319619610097598
DLX5	0.778385334587156	6.31864054431944	-3.57405785349271	8.11762537595953	0.000473458994489266	0.00339677273696823
DMRTA2	0.36789020266055	1.95419425666667	-3.74716522979632	5.31189534957469	0.000276295009747466	0.00224091746221372
DNAJC22	0.599925682201835	1.26897529223611	-3.59791827236597	2.11522081798323	0.000487611898256378	0.00347413566696729
DNMBP-AS1	1.02120968018349	0.272302066791667	6.9295295368133	0.266646578147145	1.60579840600627e-10	9.43433624266058e-08
DPP4	0.359489551944954	1.38104254581944	-3.72413627717552	3.84167645025442	0.000322445353648236	0.00253657976364122
DPPA4	0.0345250983669725	0.218931462333333	-2.75682779747515	6.34122631617955	0.00658955778521953	0.0257686700806655
DPYD	2.18466055847706	4.99369165309722	-4.49564279244485	2.28579750466056	1.58379689136232e-05	0.000257985205528879
DRAXIN	0.901918342293578	3.14330006534722	-5.22213142115754	3.4851271095716	7.3538436021236e-07	2.64517239259693e-05
DSCR6	0.0427611609724771	0.117912407958333	-2.57515747647863	2.75746507524028	0.0110375189319875	0.0378951213165417
